시나리오,블록(인텐트),해당 분야,기존 인텐트,발화,TE/TR,No. (TE/TR),삭제,비고
챗봇이용,발화가이드,일반,발화가이드,어떤 정보를 알려면 뭐라고 해야돼,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,대답할 수 있는게 뭔지 알려줘봐,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,질문 가이드 좀 나열해줘,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,어떻게 물어봐야 대답해주니,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,어떻게 쓰면 되는 건지 궁금한데,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,아무거나 물어봐도 너가 다 대답해주는거야,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,어떻게 물어보는 거야 대체,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,질문 방법이 궁금합니다 관련 문서가 있나요,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,궁금해요 이용하는 방법 알려주세요,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,채팅창에 이렇게 입력하면 답해주나,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,뭘 입력해야 답변을 해주는 건가,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,아무렇게나 질문해도 답변해주는 거야,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,이용 방법이 궁금한데 그런 것도 알려주나,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,이렇게 채팅창으로 질문하면 되는거지,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,단어로 물어보나 문장으로 물어보나,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,질문도 내가 직접 만드는건가,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,그냥 이렇게 질문하면 되는 건가요,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,처음 써보는데 사용 방법 좀 말해줘,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,네가 질문 방법도 알려주시나요,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,키워드로만 물어봐도 알려주나영,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,질문을 여기에 입력하면 답이 오나요,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,너는 어떤 질문을 받아,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,질문 방법도 설명해줄 수 있어,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,문의하고 싶은데 사용 방법 설명 부탁해,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,처음 사용해봅니다 질문 방법 좀 알려주세요,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,사용하려고 하는데 안내 같은 게 있을까,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,질문 방법 같은 건 어디서 봐,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,문장으로 여기다 물어봐야 되남,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,처음왔는데 어떻게 물어보면 되나요,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,너한테 뭘 물어보면 되니,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,어떤 질문에 대한 답을 할 수 있어,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,채팅 가이드 소개 좀 해줘봐,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,너한테 답 받으려면 어떡함,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,질문 어려워서 못하겠어,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,입력 어려워서 작성을 못하겠는데 예시가 있으면 보여줘,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,그냥 너한테 이렇게 질문하면 되는거야,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,아 질문하는게 너무 어렵네,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,문의도 채팅처럼 하면 되는 건가,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,어떻게 질문을 써야하는지 감이 안오는데,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,대화 시작 방법 좀 알려줘,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,이용 방법 소개해줄 수 있어,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,질문 방법 어려운 것 같아,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,사용하기 막막한데 질문하는 방법 좀 알려줘,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,뭘 말해야할 지 모르겠어 좀 알려줘봐,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,질문할 때 어떻게 써야 답변해줘,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,이용 가이드 같은 건 없어,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,여기 입력하면 뭐든지 대답해주냐,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,그냥 여기에 입력해도 너가 알려주는거야,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,이렇게 써보는게 처음인데 질문하는 방법은,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,질문 작성을 어떻게 해야하는지 감이 안오는데,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,어떤 문장으로 말해야 알아 들을 수 있어,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,너한테 어떻게 얘기해야하니,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,입력 방법이 따로 있나요 채팅처럼 하면 되는 건가,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,어떻게 물어봐야할 지 막막하다,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,뭐라고 써야 너가 알려줘,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,아무렇게나 말해도 다 알아듣냐,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,대충 이렇게 말해라 하는 게 있니,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,너한테 물어볼 때는 어떻게 해,TR,,FALSE,
챗봇이용,발화가이드,일반,발화가이드,물어보려고 하는데 샘플 있으면 보여줘,TR,,FALSE,
챗봇이용,발화가이드,일반,챗봇사용팁_안내,어떤 식으로 입력하면 답변 받을 수 있나요,TR,,FALSE,
챗봇이용,발화가이드,일반,챗봇사용팁_안내,봇에 뭐라고 치면 되나요,TR,,FALSE,
챗봇이용,발화가이드,일반,챗봇사용팁_안내,챗봇에 어떻게 입력해,TR,,FALSE,
챗봇이용,발화가이드,일반,챗봇사용팁_안내,챗봇에 입력 뭐라고 하면 될까용,TR,,FALSE,
챗봇이용,발화가이드,일반,챗봇사용팁_안내,챗봇에 어떻게 물어보면 되니,TR,,FALSE,
챗봇이용,발화가이드,일반,챗봇사용팁_안내,챗봇에 어떤 식으로 입력해야 할까요,TR,,FALSE,
챗봇이용,발화가이드,일반,챗봇사용팁_안내,챗봇 입력 방법,TR,,FALSE,
챗봇이용,발화가이드,일반,도움말,여기에 어떤 식으로 질문해야 해,TR,,FALSE,
챗봇이용,발화가이드,일반,도움말,어캐 이야기해야 알아듣습니까 챗봇한테,TR,,FALSE,
챗봇이용,발화가이드,일반,도움말,어뜨케 말할 때 챗봇이 이해를 잘할까,TR,,FALSE,
챗봇이용,발화가이드,일반,도움말,어떻게 물어봐야 대답을 잘해주나여,TR,,FALSE,
챗봇이용,발화가이드,일반,도움말,뭐라고 말해야 하는 겁니까,TR,,FALSE,
챗봇이용,발화가이드,일반,도움말,여기에 뭐라고 써야 하는지요,TR,,FALSE,
챗봇이용,발화가이드,일반,도움말,아무 말이나 하면 돼 챗봇에,TR,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,도움말,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,가이드,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,사용법,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,어떻게 사용해,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,뭘 할 수 있어,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,사용팁,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,이용 가이드,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,사용 가이드,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,매뉴얼,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,사용설명서,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,이용설명,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,사용설명,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,이용설명서,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,이용 도움말,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,사용 방법,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,도와줘,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,챗봇 도움말,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,도와줘요,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,너의 도움이 필요해,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,나 좀 도와줄 수 있어,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,헬프 미,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,나 도와줄거야,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,도와주세요,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,핼프,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,헬프,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,도움 필요해,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,도움이 필요해,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,도움이 필요합니다,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,나 도와줄 수 있어,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,나 좀 도와줘,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,나 좀 도와줄래,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,도와줄래,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,도움,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,왜몰라,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,알려줘,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,챗봇이용안내,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,이거 할줄 몰라서 못해요,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,이거 할줄 몰라서 못해요,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,이거 할줄 몰라요,PT,,FALSE,
챗봇이용,챗봇도움말,일반,A-도움말,챗봇 못해요,PT,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇 홈,좀 도와줘,TE,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇사용팁_안내,챗봇 설명 부탁해,TE,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇사용팁_안내,챗봇 사용팁 알려줘,TE,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇사용팁_안내,챗봇이 무엇인가요,TE,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇사용팁_안내,챗봇 설명서 확인,TE,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇사용팁_안내,챗봇 소개 해주세요,TE,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇사용팁_안내,챗봇으로 문의하기가 어려워요,TE,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇사용팁_안내,챗봇 이용 방법 모르겠어요,TE,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇사용팁_안내,챗봇으로 무엇을 할 수 있나요,TE,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇사용팁_안내,챗봇 어떻게 사용하면 되는지 궁금해,TE,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇사용팁_안내,챗봇 쉽게 이용하는 법 가르쳐줘,TE,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇사용팁_안내,챗봇에 대해 설명해줘,TE,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇사용팁_안내,챗봇 설명 어디서 확인할 수 있니,TE,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇사용팁_안내,챗봇에 대해 궁금해요,TE,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇사용팁_안내,챗봇 어떻게 사용하는지 몰라요,TE,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇사용팁_안내,챗봇 사용법 문의,TE,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇사용팁_안내,챗봇 안내 부탁해,TE,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇사용팁_안내,챗봇 서비스 쉽게 사용하는 방법,TE,,FALSE,
챗봇이용,챗봇도움말,일반,도움말,어떤 거 해줄래,TE,,FALSE,
챗봇이용,챗봇도움말,일반,도움말,뭐 해줄 수 있어,TE,,FALSE,
챗봇이용,챗봇도움말,일반,도움말,뭘 알고 있는 거야,TE,,FALSE,
챗봇이용,챗봇도움말,일반,도움말,챗봇 사용방법,TE,,FALSE,
챗봇이용,챗봇도움말,일반,도움말,사용법 알려줘,TE,,FALSE,
챗봇이용,챗봇도움말,일반,도움말,챗봇 어떻게 사용해,TE,,FALSE,
챗봇이용,챗봇도움말,일반,도움말,안내 가능 내용,TE,,FALSE,
챗봇이용,챗봇도움말,일반,도움말,챗봇 도움말,TE,,FALSE,
챗봇이용,챗봇도움말,일반,도움말,도와줘,TE,,FALSE,
챗봇이용,챗봇도움말,일반,도움말,설명서,TE,,FALSE,
챗봇이용,챗봇도움말,일반,도움말,챗봇에 어느 정보 있어,TE,,FALSE,
챗봇이용,챗봇도움말,일반,도움말,챗봇은 처음이라,TE,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇 홈,뭐 좀 해주면 좋겠어,TR,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇 홈,도와줄래,TR,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇 홈,도움,TR,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇 홈,도와주면 좋겠는데,TR,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇 홈,도와줘,TR,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇 홈,도와줄 거야,TR,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇 홈,문제를 해결하게 도와줘,TR,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇 홈,네 도움이 필요해,TR,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇 홈,도와줄 수 있어,TR,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇 홈,도움이 필요해,TR,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇 홈,조언이 필요해,TR,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇 홈,조언해줄 수 있어,TR,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇 홈,어떻게 할지 알려주면 좋겠어,TR,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇 홈,어떻게 하지,TR,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇 홈,어떻게 할지 좀 알려줘,TR,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇 홈,어떻게 하면 좋을까,TR,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇 홈,현명한 조언을 해줘,TR,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇 홈,어떻게 해야 될까,TR,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇 홈,알려줘,TR,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇 홈,어떻게 해야 하죠,TR,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇 홈,어떻게 하는지 알려주세요,TR,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇 홈,도와주세요,TR,,FALSE,
챗봇이용,챗봇도움말,일반,챗봇 홈,상담 받고 싶어요,TR,,FALSE,
